epoch,time_total_sec,time_interval_sec,loss_price,loss_bias,loss_eig,loss_l2,loss_feller,swaption_priced_frac,path_finite_frac,recon_rmse_bps,nan_batches,gnorm,lr,lambda_min_KQ,Lambda_norm_fro,kappa,theta,sigma_v,sqrt_theta,rmse_bps_AUD,rmse_bps_CAD,rmse_bps_DKK,rmse_bps_EUR,rmse_bps_JPY,rmse_bps_NOK,rmse_bps_SEK,rmse_bps_GBP,rmse_bps_USD
260,1899.0,7.088,0.5151881128549576,20.24274468421936,4.9826031499833334e-05,1.3792139043289353e-05,0.0,1.0,0.8131103515625,5.2951848771837025,0,1.0000000022118911,0.0004928628495606875,0.03593771532177925,0.37297147512435913,0.9702147841453552,0.016606241464614868,0.05106934905052185,0.12886520657111006,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
261,1906.6,7.585,1.026721939444542,31.126312732696533,4.915506360703148e-05,1.3985522400616901e-05,0.0,1.0,0.8154296875,5.2951848771837025,0,0.9999999714509609,0.0004926280930434619,0.03587465360760689,0.3756507337093353,0.9707445502281189,0.01659909263253212,0.05107257887721062,0.12883746595044518,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
262,1913.8,7.203,0.7441689521074295,19.272066354751587,5.21277497682604e-05,1.4188922932589776e-05,0.0,1.0,0.822509765625,5.2951848771837025,0,1.0000000325817378,0.0004923895956719582,0.034944579005241394,0.3783019185066223,0.9709051251411438,0.016589825972914696,0.05108164995908737,0.1288014983333451,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
263,1920.8,6.95,0.6449879258871078,21.452348947525024,5.8131532568950206e-05,1.4379650792761822e-05,0.0,1.0,0.8292236328125,5.2951848771837025,0,1.0000000237414495,0.0004921473611241011,0.034727104008197784,0.3806286156177521,0.9709787368774414,0.01658262126147747,0.05107706040143967,0.12877352702119124,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
264,1928.3,7.498,1.2443787977099419,10.888981819152832,5.6342462812608574e-05,1.4554611425410258e-05,0.0,1.0,0.8133544921875,5.2951848771837025,0,0.9999999653664412,0.0004919013931354467,0.03543330356478691,0.3830323815345764,0.9712949395179749,0.016576312482357025,0.051060304045677185,0.12874902905403607,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
265,1936.0,7.744,0.376089446246624,15.961633920669556,5.037893515691394e-05,1.4735484000993893e-05,0.0,1.0,0.805908203125,5.2951848771837025,0,0.9999999916044544,0.0004916516954991257,0.03634394332766533,0.38529226183891296,0.9718320369720459,0.01656878925859928,0.051040902733802795,0.1287198091149893,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
266,1943.5,7.473,1.152623511850834,23.24517822265625,4.6417751036642585e-05,1.490966610617761e-05,0.0,1.0,0.8228759765625,5.2951848771837025,0,0.9999998763173531,0.0004913982720657846,0.036202751100063324,0.3874894976615906,0.972343921661377,0.0165640190243721,0.05102725327014923,0.12870127825461602,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
267,1950.5,6.986,0.9162699207663536,16.947803020477295,4.8896215957938693e-05,1.507248134657857e-05,0.0,1.0,0.808837890625,5.2951848771837025,0,0.999999967095618,0.0004911411267435263,0.03570527583360672,0.38935384154319763,0.9725368022918701,0.016563907265663147,0.05101393163204193,0.12870084407517748,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
268,1957.2,6.725,1.473177582025528,12.81722640991211,5.1229023483756464e-05,1.5212609014270129e-05,0.0,1.0,0.8348388671875,5.2951848771837025,0,0.9999998947605435,0.0004908802634978498,0.03588270768523216,0.3912457227706909,0.9724271893501282,0.016556626185774803,0.0510273352265358,0.12867255412781237,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
269,1964.0,6.783,1.0112402141094208,30.749566555023193,4.861539946432458e-05,1.5380933291453402e-05,0.0,1.0,0.8475341796875,5.2951848771837025,0,1.0000000148243657,0.0004906156863515889,0.03652454540133476,0.39365899562835693,0.972678542137146,0.016545988619327545,0.05101419985294342,0.12863121168413033,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
270,1971.0,6.988,1.33654123544693,19.940752029418945,4.4328952753858175e-05,1.5564066870865645e-05,0.0,1.0,0.8330078125,5.2951848771837025,0,0.9999999737683535,0.0004903473993848505,0.036931805312633514,0.39599597454071045,0.9729070663452148,0.016538305208086967,0.051008544862270355,0.1286013421706281,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
271,1978.5,7.547,0.7126796245574951,17.34633755683899,4.152378824073821e-05,1.574455973241129e-05,0.0,1.0,0.8250732421875,5.2951848771837025,0,0.9999999438441576,0.0004900754067349517,0.037368327379226685,0.398373544216156,0.9730314016342163,0.016525929793715477,0.05102164298295975,0.12855321774936432,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
272,1986.1,7.545,0.5986188426613808,17.34230923652649,3.958836259698728e-05,1.5951528439472895e-05,0.0,1.0,0.828369140625,5.2951848771837025,0,1.000000017986167,0.0004897997125963555,0.03753739967942238,0.4009927213191986,0.9728582501411438,0.0165079478174448,0.051062241196632385,0.12848325889953446,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
273,1993.7,7.588,1.0316132828593254,12.130989074707031,3.7662347494915593e-05,1.6138666978804395e-05,0.0,1.0,0.8109130859375,5.2951848771837025,0,1.0000000237453148,0.0004895203212206066,0.03805938735604286,0.402880996465683,0.9726613163948059,0.016484349966049194,0.05107877403497696,0.1283913936603587,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
274,2001.1,7.406,1.8624503910541534,12.199540138244629,3.4042961488012224e-05,1.628400968911592e-05,0.0,1.0,0.81396484375,5.2951848771837025,0,0.9999998661223709,0.0004892372369162655,0.0388978011906147,0.404736191034317,0.9727886319160461,0.01647050678730011,0.05108175799250603,0.1283374722647291,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
275,2008.2,7.14,0.9285484701395035,21.72436261177063,2.8432291401259135e-05,1.644730582484044e-05,0.0,1.0,0.828369140625,5.2951848771837025,0,0.9999998835410157,0.0004889504640488425,0.04000714048743248,0.40709057450294495,0.9723527431488037,0.01645301654934883,0.05109816789627075,0.1282693125784528,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
276,2015.7,7.481,0.8155595511198044,16.908434510231018,2.4433654743916122e-05,1.665767240410787e-05,0.0,1.0,0.8231201171875,5.2951848771837025,0,1.0000000326508593,0.0004886600070407299,0.03998758643865585,0.4097520709037781,0.9720860719680786,0.016432898119091988,0.051111191511154175,0.128190865973719,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
277,2022.5,6.795,1.2188495248556137,19.758510887622833,2.5454321985307615e-05,1.686795667410479e-05,0.0,1.0,0.8365478515625,5.2951848771837025,0,1.0000001080879826,0.0004883658703711342,0.039811111986637115,0.4122583270072937,0.9717664122581482,0.01642002910375595,0.051125843077898026,0.12814066139893282,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
278,2029.9,7.376,2.0783518701791763,24.09905242919922,2.6898158466792665e-05,1.7068825400201604e-05,0.0,1.0,0.816162109375,5.2951848771837025,0,1.000000103798806,0.00048806805857600665,0.03940555080771446,0.4145386815071106,0.9715537428855896,0.01641261577606201,0.051131874322891235,0.12811173160980227,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
279,2037.3,7.441,0.9484167918562889,20.254283905029297,2.763593329291325e-05,1.7244134141947143e-05,0.0,1.0,0.8338623046875,5.2951848771837025,0,1.0000000214686222,0.00048776657624797354,0.03981306776404381,0.4165559709072113,0.9716458916664124,0.01640418916940689,0.051122404634952545,0.12807883966294703,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
280,2044.5,7.157,1.5672382414340973,8.217160046100616,2.5437039312237175e-05,1.7421274606022052e-05,0.0,1.0,0.8231201171875,5.2951848771837025,0,0.9999999303799971,0.0004874614280362652,0.039941903203725815,0.4187471568584442,0.9717205762863159,0.016395164653658867,0.051105670630931854,0.12804360450119665,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
281,2051.6,7.148,0.6708292216062546,17.26876711845398,2.575907183199888e-05,1.7601751096663065e-05,0.0,1.0,0.8392333984375,5.2951848771837025,0,1.0000001457519723,0.00048715261864664474,0.03942156955599785,0.4210077226161957,0.9716461896896362,0.01639268733561039,0.0510912723839283,0.12803393040756966,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
282,2059.2,7.554,0.6075959578156471,22.196611881256104,2.9882262879254995e-05,1.7805279640015215e-05,0.0,1.0,0.8282470703125,5.2951848771837025,0,1.0000000921727363,0.0004868401528413349,0.038547269999980927,0.42339715361595154,0.9715473651885986,0.01638791151344776,0.05107371136546135,0.12801527843756683,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
283,2066.4,7.249,0.5967364311218262,19.805485248565674,3.445686616032617e-05,1.799036363081541e-05,0.0,1.0,0.8284912109375,5.2951848771837025,0,1.0000000038417056,0.00048652403543894486,0.03759068623185158,0.42530328035354614,0.9716430902481079,0.01638473942875862,0.05104825273156166,0.12800288836099996,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
284,2073.6,7.211,0.6354098320007324,15.863970279693604,4.0753724533715285e-05,1.8143372471968178e-05,0.0,1.0,0.83642578125,5.2951848771837025,0,0.9999999126866859,0.00048620427131439614,0.0365806482732296,0.42703118920326233,0.9719107747077942,0.016385067254304886,0.05102279782295227,0.1280041688942391,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
285,2080.8,7.153,0.8182381093502045,18.753575086593628,4.750561947730603e-05,1.829745997383725e-05,0.0,1.0,0.844970703125,5.2951848771837025,0,1.0000001190492114,0.00048588086539884693,0.03564140945672989,0.42891547083854675,0.972111701965332,0.01638621650636196,0.05097957327961922,0.12800865793516453,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
286,2087.9,7.153,0.7464924603700638,18.199887931346893,5.383030747907469e-05,1.8451677078701323e-05,0.0,1.0,0.824951171875,5.2951848771837025,0,1.000000041742168,0.0004855538226796167,0.03505436331033707,0.43052938580513,0.9723434448242188,0.01638241857290268,0.05094938725233078,0.12799382240132795,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
287,2095.3,7.394,0.6845747083425522,23.54947543144226,5.567175230680732e-05,1.857726601883769e-05,0.0,1.0,0.831787109375,5.2951848771837025,0,0.9999999740539348,0.0004852231482001086,0.0350947268307209,0.4318298101425171,0.9728574156761169,0.01638018526136875,0.05092636123299599,0.12798509780974016,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
288,2102.7,7.33,1.574853092432022,21.382386207580566,5.62673239983269e-05,1.8701006410992704e-05,0.0,1.0,0.826904296875,5.2951848771837025,0,1.000000072168402,0.0004848888470597323,0.03458375483751297,0.4336482882499695,0.9733628034591675,0.016382325440645218,0.05090371146798134,0.12799345858537153,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
289,2109.8,7.163,0.8962527066469193,22.015841484069824,6.224471235327655e-05,1.8891033960244386e-05,0.0,1.0,0.828369140625,5.2951848771837025,0,1.0000000046929927,0.0004845509244138249,0.03365866094827652,0.43628621101379395,0.9736058712005615,0.01638035662472248,0.05092089995741844,0.12798576727403121,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
290,2116.9,7.102,0.8325452879071236,20.7220516204834,6.859102541056927e-05,1.9105144929199014e-05,0.0,1.0,0.83984375,5.2951848771837025,0,0.9999999914580258,0.0004842093854735715,0.03321438282728195,0.4382226765155792,0.9738404154777527,0.016379576176404953,0.050911031663417816,0.12798271827244861,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
291,2123.9,6.976,2.1241758167743683,20.325474739074707,7.113074025255628e-05,1.9265015453129308e-05,0.0,1.0,0.832275390625,5.2951848771837025,0,0.9999998732091546,0.00048386423550592534,0.03302138298749924,0.44014686346054077,0.9743978977203369,0.01637721061706543,0.050861991941928864,0.12797347622482336,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
292,2131.4,7.482,1.0384707376360893,15.59909200668335,7.25624540791614e-05,1.9438718936726218e-05,0.0,1.0,0.8287353515625,5.2951848771837025,0,1.000000016618287,0.00048351547983352557,0.03292427584528923,0.44213321805000305,0.9752988815307617,0.016369597986340523,0.05080645903944969,0.12794372976562987,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
293,2138.6,7.202,1.11915822327137,6.590400338172913,7.114098298188765e-05,1.960871895789751e-05,0.0,1.0,0.8284912109375,5.2951848771837025,0,1.00000002804076,0.00048316312383461633,0.03350004926323891,0.4439488351345062,0.9761776924133301,0.016363954171538353,0.05075240135192871,0.12792167201666163,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
294,2145.6,7.064,1.857439398765564,14.270079135894775,6.591545206902083e-05,1.976719204321853e-05,0.0,1.0,0.85009765625,5.2951848771837025,0,0.9999999624046716,0.00048280717294296293,0.03386830538511276,0.4456411600112915,0.9768862724304199,0.016362769529223442,0.05071341618895531,0.1279170415903348,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
295,2152.8,7.134,0.6715075969696045,19.563812494277954,6.411433787434362e-05,1.991929457290098e-05,0.0,1.0,0.8275146484375,5.2951848771837025,0,1.0000000578493182,0.0004824476326477684,0.03437310829758644,0.4474717080593109,0.9772408604621887,0.01635386049747467,0.05067417398095131,0.1278822133741619,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
