epoch,time_total_sec,time_interval_sec,loss_vol,loss_drift,loss_eig,loss_l2,swaption_priced_frac,path_finite_frac,recon_rmse_bps,nan_batches,gnorm,gnorm_scale,lr,lambda_min_KQ,Lambda_norm_fro,sigma_scale_mean,sigma_s1,sigma_s2,sigma_s3,sigma_s4,fwd_bias_diag_bp,rmse_bps_AUD,rmse_bps_CAD,rmse_bps_DKK,rmse_bps_EUR,rmse_bps_JPY,rmse_bps_NOK,rmse_bps_SEK,rmse_bps_GBP,rmse_bps_USD
154,1217.1,8.262,1.3963587880134583,6.369877457618713,0.0,1.4699341136292787e-05,1.0,0.8565673828125,5.2951848771837025,0,5.0,2.000000119209286,0.0004850828315595343,0.05724049732089043,0.38527461886405945,0.0834517553448677,0.15645021200180054,0.04142225906252861,0.060592733323574066,0.07534182816743851,-166.92499999999998,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
155,1225.3,8.224,1.6463732719421387,7.86443817615509,0.0,1.4928080190657056e-05,1.0,0.8594970703125,5.2951848771837025,0,5.00000019073486,1.9999997615814067,0.0004848002709514027,0.05781802162528038,0.3880584239959717,0.08340089023113251,0.15567290782928467,0.04134836792945862,0.06146616116166115,0.0751161202788353,-190.575,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
156,1233.4,8.071,2.104990005493164,8.316293239593506,0.0,1.513763618277153e-05,1.0,0.858154296875,5.2951848771837025,0,5.000000381469712,1.9999997615814067,0.0004845151431519184,0.057557009160518646,0.39082077145576477,0.08327259868383408,0.1549856811761856,0.040786515921354294,0.06230766698718071,0.07501053065061569,-228.55,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
157,1241.4,7.967,1.1629359126091003,3.8585124909877777,0.0,1.5364328646683134e-05,1.0,0.8563232421875,5.2951848771837025,0,4.999999809265133,1.9999998211860577,0.00048422745127919316,0.0579078309237957,0.39397507905960083,0.08348889648914337,0.15559865534305573,0.04067450016736984,0.0625293180346489,0.07515312731266022,-95.2375,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
158,1249.3,7.913,1.4624053239822388,8.395120859146118,0.0,1.5626806089130696e-05,1.0,0.85394287109375,5.2951848771837025,0,4.999999809265133,2.000000238418565,0.0004839371984793794,0.058687858283519745,0.3974539339542389,0.08395300805568695,0.15808551013469696,0.040503986179828644,0.06225934997200966,0.07496318966150284,-322.08750000000003,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
159,1257.2,7.904,1.847339928150177,8.732988715171814,0.0,1.5900629932730226e-05,1.0,0.86041259765625,5.2951848771837025,0,5.0,2.0,0.000483644387926635,0.05930010974407196,0.4008297920227051,0.0839681401848793,0.15972985327243805,0.04014790803194046,0.061565101146698,0.07442969083786011,-289.4375,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
160,1264.9,7.689,1.8545303344726562,7.118985652923584,0.0,1.6156902802322293e-05,1.0,0.8568115234375,5.2951848771837025,0,4.999999427795378,2.000000119209286,0.0004833490228230894,0.05999188497662544,0.4038029611110687,0.0840228796005249,0.16145731508731842,0.039795417338609695,0.0608295239508152,0.07400928437709808,-193.425,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
161,1273.0,8.137,1.193300023674965,9.67108142375946,0.0,1.640135587877012e-05,1.0,0.85540771484375,5.2951848771837025,0,4.999999809265133,2.000000238418565,0.00048305110639880797,0.06047409027814865,0.4069840610027313,0.08436290919780731,0.16454307734966278,0.03941219300031662,0.060201119631528854,0.07329525798559189,-171.03750000000002,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
162,1280.8,7.775,2.02684623003006,3.9786962270736694,0.0,1.6667385807522805e-05,1.0,0.85455322265625,5.2951848771837025,0,4.999999618530259,2.000000119209286,0.0004827506419117571,0.06090977042913437,0.4103303849697113,0.08476970344781876,0.168298602104187,0.03905853256583214,0.059331126511096954,0.07239054888486862,-72.88749999999999,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
163,1288.5,7.739,2.2494892477989197,7.68536114692688,0.0,1.6930134279391496e-05,1.0,0.86175537109375,5.2951848771837025,0,4.999999809265133,2.0,0.00048244763264776815,0.06083841249346733,0.41318514943122864,0.08529391884803772,0.1715153455734253,0.03867977112531662,0.058600038290023804,0.07238050550222397,-272.475,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
164,1296.2,7.642,1.4751696288585663,6.785629153251648,0.0,1.71557489920815e-05,1.0,0.86541748046875,5.2951848771837025,0,5.00000019073486,2.0,0.00048214208192050203,0.06104312464594841,0.4158702790737152,0.08573802560567856,0.17438548803329468,0.038219351321458817,0.058000098913908005,0.07234717160463333,-190.41250000000002,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
165,1304.5,8.299,2.6230669021606445,6.461877346038818,0.0,1.737318007144495e-05,1.0,0.8499755859375,5.2951848771837025,0,4.999999427795378,1.999999880790707,0.0004818339930714124,0.06149931252002716,0.4185073673725128,0.08620084077119827,0.1774468719959259,0.03763256594538689,0.0574621707201004,0.0722617581486702,-184.1375,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
166,1312.4,7.965,1.5532306730747223,5.404047906398773,0.0,1.7599535567569546e-05,1.0,0.87371826171875,5.2951848771837025,0,4.999999809265133,2.000000119209286,0.0004815233694697097,0.06258222460746765,0.4212971031665802,0.08654514700174332,0.1806553304195404,0.03710418939590454,0.05693107843399048,0.07148998230695724,-136.2375,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
167,1320.5,8.083,1.9279302954673767,9.687740683555603,0.0,1.7844487956608646e-05,1.0,0.84173583984375,5.2951848771837025,0,5.00000019073486,1.9999998211860577,0.00048121021451232374,0.06348810344934464,0.4242350161075592,0.08652786165475845,0.18263201415538788,0.036760833114385605,0.05639779567718506,0.07032081484794617,-204.2,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
168,1328.7,8.132,2.4895793795585632,6.217157959938049,0.0,1.809169953048695e-05,1.0,0.8431396484375,5.2951848771837025,0,5.0000005722045575,2.000000119209286,0.00048089453162386705,0.06448657810688019,0.4273744523525238,0.08635111153125763,0.1835016906261444,0.03646155074238777,0.05599837005138397,0.06944285333156586,-130.85,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
169,1336.7,7.999,3.032208353281021,4.914226055145264,0.0,1.8376755633653374e-05,1.0,0.84649658203125,5.2951848771837025,0,5.0,2.0,0.000480576324256597,0.06507917493581772,0.4306154251098633,0.08603404462337494,0.1828916370868683,0.03628332540392876,0.055998917669057846,0.06896231323480606,-182.58749999999998,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
170,1344.5,7.875,1.8118360936641693,8.822629928588867,0.0,1.8637149423739174e-05,1.0,0.86285400390625,5.2951848771837025,0,4.999999809265133,2.0,0.00048025559589037856,0.06577267497777939,0.4334668219089508,0.08590957522392273,0.18360215425491333,0.03595241904258728,0.05572166293859482,0.0683620497584343,-223.54999999999998,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
171,1352.4,7.905,1.638672947883606,7.107203841209412,0.0,1.88709063877468e-05,1.0,0.85479736328125,5.2951848771837025,0,4.999999618530259,2.000000238418565,0.00047993235003264564,0.06623554229736328,0.43578746914863586,0.08584092557430267,0.1838967651128769,0.03577037155628204,0.055535849183797836,0.06816072016954422,-233.425,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
172,1359.8,7.387,2.4713997542858124,7.196670651435852,0.0,1.9061080365645466e-05,1.0,0.8631591796875,5.2951848771837025,0,5.000000381469712,2.0,0.0004796065902183631,0.0661403015255928,0.43802589178085327,0.08626167476177216,0.18515761196613312,0.03572331741452217,0.05549750104546547,0.06866829097270966,-155.0125,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
173,1367.9,8.099,1.653792828321457,5.958853125572205,0.0,1.926901768456446e-05,1.0,0.85205078125,5.2951848771837025,0,5.000000381469712,1.9999999403953543,0.0004792783200099882,0.06712551414966583,0.44061437249183655,0.08725033700466156,0.1890810877084732,0.0356668196618557,0.055205509066581726,0.06904793530702591,-122.7375,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
174,1375.8,7.849,2.1350813806056976,7.078291654586792,0.0,1.951438116520876e-05,1.0,0.8494873046875,5.2951848771837025,0,5.00000019073486,2.000000119209286,0.0004789475429974313,0.06810112297534943,0.443583607673645,0.08816754817962646,0.19342739880084991,0.03569098562002182,0.054809994995594025,0.0687418207526207,-218.16250000000002,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
175,1383.8,8.016,2.3658476769924164,5.563956826925278,0.0,1.977031661226647e-05,1.0,0.86114501953125,5.2951848771837025,0,4.999999809265133,1.999999880790707,0.00047861426279801673,0.06929086148738861,0.4465208053588867,0.08883693814277649,0.19680261611938477,0.03576246649026871,0.05447528511285782,0.06830740720033646,-66.7375,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
176,1391.6,7.799,2.7418197095394135,5.233258783817291,0.0,2.0032486645504832e-05,1.0,0.8580322265625,5.2951848771837025,0,5.000000381469712,1.9999999403953543,0.00047827848305644354,0.06984645873308182,0.44941744208335876,0.08907938003540039,0.19869764149188995,0.03576863184571266,0.0542144775390625,0.06763680279254913,-128.025,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
177,1399.6,8.04,1.7476040124893188,5.41989278793335,0.0,2.0292432054702658e-05,1.0,0.83831787109375,5.2951848771837025,0,5.000000381469712,2.0,0.000477940207444745,0.07027885317802429,0.4524015486240387,0.08927071839570999,0.20060524344444275,0.035776376724243164,0.05389784649014473,0.06680338829755783,-66.61250000000001,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
178,1407.6,8.018,1.9108148217201233,7.904469281435013,0.0,2.0576730094035156e-05,1.0,0.83892822265625,5.2951848771837025,0,4.999999618530259,2.000000119209286,0.0004775994396622492,0.07104344666004181,0.45562753081321716,0.08967657387256622,0.20312972366809845,0.03578730672597885,0.0535503551363945,0.06623891741037369,-296.825,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
179,1415.1,7.423,2.6345704197883606,6.964346349239349,0.0,2.086035374304629e-05,1.0,0.86260986328125,5.2951848771837025,0,4.999999618530259,2.0,0.0004772561834355378,0.0710260272026062,0.4584176242351532,0.09039401262998581,0.20578698813915253,0.03592994436621666,0.05329660698771477,0.06656249612569809,-115.13749999999999,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
180,1423.1,8.025,1.702292561531067,6.434009552001953,0.0,2.110110563080525e-05,1.0,0.83148193359375,5.2951848771837025,0,4.999999809265133,2.0,0.0004769104425184061,0.07021625339984894,0.46086686849594116,0.09051787108182907,0.20628489553928375,0.03622186556458473,0.052762471139431,0.06680227071046829,-198.65,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
181,1430.7,7.614,2.9882540106773376,4.478750109672546,0.0,2.134176429535728e-05,1.0,0.8607177734375,5.2951848771837025,0,5.0,2.0,0.00047656222069182114,0.07024525105953217,0.4639583230018616,0.0907306969165802,0.2073706090450287,0.03649069368839264,0.05236636474728584,0.06669512391090393,-97.22500000000001,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
182,1438.6,7.911,2.057786226272583,5.534793674945831,0.0,2.1639793430949794e-05,1.0,0.8507080078125,5.2951848771837025,0,5.0,2.0,0.0004762115217638812,0.07136876881122589,0.4671180844306946,0.09058389067649841,0.20785176753997803,0.03664195165038109,0.05223000422120094,0.065611831843853,-204.3,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
183,1447.0,8.386,2.004164546728134,6.024594962596893,0.0,2.1898766135564074e-05,1.0,0.85198974609375,5.2951848771837025,0,5.0,2.000000238418565,0.0004758583495697736,0.07196880131959915,0.4692800045013428,0.09009946882724762,0.2075052559375763,0.03651472181081772,0.0520617701113224,0.06431612372398376,-252.40000000000003,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
184,1454.9,7.942,2.2426358461380005,6.958763420581818,0.0,2.2097687633504393e-05,1.0,0.852783203125,5.2951848771837025,0,4.999999809265133,1.9999997615814067,0.00047550270797173277,0.07230476289987564,0.4713059663772583,0.08942633867263794,0.2059815526008606,0.03639779984951019,0.05195622146129608,0.06336978822946548,-241.95,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
185,1463.1,8.187,2.9477032124996185,4.483901798725128,0.0,2.2294554128166055e-05,1.0,0.84661865234375,5.2951848771837025,0,5.00000019073486,1.9999998211860577,0.00047514460085899823,0.07241823524236679,0.47360506653785706,0.08895474672317505,0.2050931304693222,0.03635210543870926,0.05169660225510597,0.06267715990543365,-165.60000000000002,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
186,1471.3,8.132,2.37986096739769,3.3465888500213623,0.0,2.2519406684295973e-05,1.0,0.84979248046875,5.2951848771837025,0,4.999999618530259,2.0,0.0004747840321477721,0.07258281111717224,0.47623521089553833,0.08933082967996597,0.20698282122612,0.036487918347120285,0.051533278077840805,0.062319301068782806,-134.5125,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
187,1479.0,7.736,2.8579695224761963,6.178960204124451,0.0,2.278747388118063e-05,1.0,0.85455322265625,5.2951848771837025,0,5.00000019073486,1.999999880790707,0.00047442100578117593,0.07306641340255737,0.47934165596961975,0.09051372110843658,0.2114817053079605,0.0365636982023716,0.051625605672597885,0.062383878976106644,-130.925,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
